seed,trial,snr,normalization_mode,tau,symbols,max_points,max_persistence,mean_persistence,persistence_entropy,normalized_entropy,h1_bar_count
0,6,20,physical_scale,15,1000,200,0.4078003054751633,0.03634056736402849,2.31106097289194,0.6353281740729337,38
0,7,20,physical_scale,15,1000,200,0.3812278682337922,0.04220926992263715,2.604893848349265,0.7014523487249935,41
0,8,20,physical_scale,15,1000,200,0.41160823765158905,0.02237775562091786,2.446288125540105,0.6587426018935773,41
0,9,20,physical_scale,15,1000,200,0.4790380428547988,0.034552929114024,2.53903948699114,0.6793108397197681,42
0,0,15,physical_scale,15,1000,200,0.4802951470072999,0.05551015874868706,2.8396074749153026,0.7549737816573691,43
0,1,15,physical_scale,15,1000,200,0.4789874141277265,0.050416450335007044,2.997303494204768,0.7784905422518097,47
0,2,15,physical_scale,15,1000,200,0.22173881188083322,0.03820362102212583,3.397716070139218,0.8478746121386239,55
0,3,15,physical_scale,15,1000,200,0.35071491019198453,0.034157257917592394,2.924841991425556,0.772911052133793,44
0,4,15,physical_scale,15,1000,200,0.2038020540112817,0.027341795374958375,3.2525617324082736,0.8544392210102455,45
0,5,15,physical_scale,15,1000,200,0.31649033163265017,0.03738918127153297,2.9525764335995635,0.785009130803749,43
0,6,15,physical_scale,15,1000,200,0.4704498797259371,0.046799164433396934,2.9863015286901904,0.771414741904562,48
0,7,15,physical_scale,15,1000,200,0.38593834422631956,0.06850640831874116,2.7084243486233697,0.7500653335650127,37
0,8,15,physical_scale,15,1000,200,0.3708609715404332,0.03708702698836161,2.9971588187947997,0.7622817232406351,51
0,9,15,physical_scale,15,1000,200,0.2692167967262835,0.030627477473025255,3.1545000917742794,0.7871818852994332,55
0,0,10,physical_scale,15,1000,200,0.4021788940251584,0.06158633194299357,3.718511957566366,0.8812667774026897,68
0,1,10,physical_scale,15,1000,200,0.24976259182979965,0.05552210787202412,3.720886795074579,0.912532832932242,59
0,2,10,physical_scale,15,1000,200,0.27198787635130584,0.052962614735932834,3.9341079219946056,0.9169432728494914,73
0,3,10,physical_scale,15,1000,200,0.4151884653864444,0.05554022873451411,3.7722190377080107,0.8909126479488066,69
0,4,10,physical_scale,15,1000,200,0.36516407792072325,0.06056024875025239,3.6476654816503586,0.8804119881535439,63
0,5,10,physical_scale,15,1000,200,0.2644149815862553,0.060128665079515704,3.6256669236184518,0.8855304844325838,60
0,6,10,physical_scale,15,1000,200,0.37585144307476004,0.049670777962556555,3.42726449370024,0.8673887863669149,52
0,7,10,physical_scale,15,1000,200,0.3534472660264667,0.0534346708220722,3.5487757231810084,0.8777469015577745,57
0,8,10,physical_scale,15,1000,200,0.2983613944956567,0.03958360801462186,3.5044909353442733,0.8667935930531179,57
0,9,10,physical_scale,15,1000,200,0.28920607556294464,0.05276819560097523,3.5938347925527463,0.8813738296687098,59
0,0,5,physical_scale,15,1000,200,0.22230962471248294,0.0645611981233445,3.9874719187149443,0.9235629175708232,75
0,1,5,physical_scale,15,1000,200,0.44531405546271574,0.08574004661815457,4.039606033970018,0.9166923979733577,82
0,2,5,physical_scale,15,1000,200,0.2571760851648246,0.07742735861995594,4.016630441871875,0.9219414474673254,78
0,3,5,physical_scale,15,1000,200,0.2597630708803548,0.07626210426535625,4.028247825906422,0.9330072764478369,75
0,4,5,physical_scale,15,1000,200,0.3878570801614969,0.0797710680111365,4.126546718207442,0.9338528099263339,83
0,5,5,physical_scale,15,1000,200,0.39819216265165247,0.08189693308759126,4.065776563904303,0.9151689676214325,85
0,6,5,physical_scale,15,1000,200,0.28373245549092896,0.07566417624911802,3.9917005282797167,0.9189409148479516,77
0,7,5,physical_scale,15,1000,200,0.3347927869098257,0.075112617055728,4.001148800139677,0.9296208847903398,74
0,8,5,physical_scale,15,1000,200,0.4588488069109399,0.07479806630210185,3.945249573571179,0.902917189260804,79
0,9,5,physical_scale,15,1000,200,0.4187899133930746,0.08266377667714883,4.100993112773204,0.9280699343482577,83
0,0,0,physical_scale,15,1000,200,0.3837620362339387,0.0991681732651797,4.262779111801803,0.927675283959557,99
0,1,0,physical_scale,15,1000,200,0.46923860667219874,0.11741987677185044,4.29154677742588,0.9130017452380961,110
0,2,0,physical_scale,15,1000,200,0.4240648825767841,0.10903018133485505,4.284310365449594,0.9283203655929481,101
0,3,0,physical_scale,15,1000,200,0.4904397487604598,0.10067201247421452,4.219187157268572,0.9202218285945052,98
0,4,0,physical_scale,15,1000,200,0.4591254490803679,0.10543542945422961,4.248259282907268,0.9205088507233429,101
0,5,0,physical_scale,15,1000,200,0.5238952130228116,0.11579710472984553,4.393342885785294,0.9259021555911621,115
0,6,0,physical_scale,15,1000,200,0.5747378404718534,0.1223359582758227,4.188645055272123,0.9156086745052555,97
0,7,0,physical_scale,15,1000,200,0.47923432458409354,0.12395544374991606,4.15113701946105,0.9180298788250996,92
0,8,0,physical_scale,15,1000,200,0.48738642361074713,0.10988295606647622,4.146693081426548,0.9127061483240807,94
0,9,0,physical_scale,15,1000,200,0.38434665315789984,0.11710281752945532,4.258275525346303,0.9287471601829126,98
0,0,-5,physical_scale,15,1000,200,0.9008369415164206,0.20192778423809749,4.257027173528577,0.9224086690681323,101
0,1,-5,physical_scale,15,1000,200,0.5813757197020535,0.16042863775004804,4.313270933987509,0.9287054056507003,104
0,2,-5,physical_scale,15,1000,200,0.5537284341176698,0.17809723982220527,4.277446601909747,0.9288357279226093,100
0,3,-5,physical_scale,15,1000,200,0.6742699636730436,0.18773530846452838,4.3295785865369,0.9341600334199267,103
0,4,-5,physical_scale,15,1000,200,0.6197825931684755,0.18683267559803807,4.293703839537797,0.9323659422190353,100
0,5,-5,physical_scale,15,1000,200,0.6463691164903898,0.16717208655837573,4.37242972404856,0.9302091241288372,110
0,6,-5,physical_scale,15,1000,200,0.6156139520424739,0.1599712069635944,4.472247552157731,0.9325360458587852,121
0,7,-5,physical_scale,15,1000,200,0.8003835371748997,0.18507531690899903,4.2419794001148325,0.921134122908569,100
0,8,-5,physical_scale,15,1000,200,0.6289113118901928,0.1809975071330213,4.384291439317387,0.9291708144700739,112
0,9,-5,physical_scale,15,1000,200,0.6554716148463853,0.17028213915292467,4.316269595178416,0.9274401306475082,105
1,0,30,shape_normalized,15,1000,200,0.45017354545751453,0.04149039684740086,1.3725961900674284,0.42128775929425155,26
1,1,30,shape_normalized,15,1000,200,0.4940980989863253,0.12904261186162067,2.1696662095459045,0.6827027877335737,24
1,2,30,shape_normalized,15,1000,200,0.42239469104405825,0.02245082510864942,0.9770103942855282,0.3115969371979875,23
1,3,30,shape_normalized,15,1000,200,0.515241869824865,0.10064898925866572,1.5890093551718512,0.5304243537379687,20
1,4,30,shape_normalized,15,1000,200,0.48909688188535283,0.0859368240214799,1.8723089477565378,0.5746634348942649,26
1,5,30,shape_normalized,15,1000,200,0.5033489620400424,0.06863223308551138,1.3263048975109064,0.44273145141152515,20
